"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特表2016-524575","特願2016-501218","2014/03/11","2014/10/09","炭酸カルシウム結晶集合体を介した苛性アルカリ溶液の回収","カーボン・エンジニアリング・リミテッド・パートナーシップ,カーボン・エンジニアリング・リミテッド","C01F11/18@A,B01D53/62,B01D53/14,210,D21C11/00@Z,B01D53/78,B01D53/96","(57)【要約】
  炭酸塩の一部を水酸化物に変換する技法は、０．１Ｍ<BR>（溶液１リットル当たりのモル）から４．０Ｍの間の水<BR>酸化物と、０．１Ｍから４．１Ｍの炭酸塩とを含むアル<BR>カリ炭酸塩溶液を受け取る段階と、消和工程において、<BR>生石灰（ＣａＯ）および低炭酸塩含有量の流体を反応さ<BR>せて主に消石灰（Ｃａ（ＯＨ）２）のスラリを生成する<BR>段階と、Ｃａ（ＯＨ）２のスラリおよびアルカリ炭酸塩<BR>溶液を反応させて、流動層型反応晶析装置において体積<BR>が０．０００５ｍｍ３から５ｍｍ３の炭酸カルシウム（<BR>ＣａＣＯ３）結晶集合体を成長させる段階と、を含む。
","特表2016-524575","","特許6390050","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-524575/37A95BA0B9FF4D98096C0C4F65369639247C1714AB805158B97E4412EFC01FD5/11/ja"
"特開2014-188405","特願2013-064542","2013/03/26","2014/10/06","二酸化炭素分離装置及び二酸化炭素分離方法","三井造船株式会社","B01D53/14@C,B01J3/00@A,C01B31/20@B,C07B61/00@C,C07B63/02@B,C07C5/00,C07C7/20,C07C9/04,C10L3/00@B,C10L3/10,B01D53/14,200,C01B32/50","(57)【要約】
【課題】主としてＣＯ２とメタンを含む混合ガスからＣ<BR>Ｏ２を分離する際に、ＣＯ２の分離効率が高く、高濃度<BR>のメタンが得られる二酸化炭素分離装置及び方法を提供<BR>する。
【解決手段】ＣＯ２とメタンを主成分とする炭化水素ガ<BR>スとを含む被処理ガスからＣＯ２を含むハイドレートを<BR>生成するハイドレート生成部と、前記被処理ガスの内の<BR>前記ハイドレート化をしないで通過したガスを、そのま<BR>ま高圧下で水と気液接触させて前記通過したガス中のＣ<BR>Ｏ２を水に吸収させる二酸化炭素吸収部とを備え、前記<BR>被処理ガス中に含まれるＣＯ２のうち、前記ハイドレー<BR>ト生成部におけるハイドレート化によって分離されるＣ<BR>Ｏ２の割合を調整可能なハイドレート化率制御手段を備<BR>え、該ハイドレート化率制御手段は前記ハイドレート化<BR>によって分離されるＣＯ２の割合を前記被処理ガスの組<BR>成に基づいて設定するように構成されている。
【選択図】図１
","特開2014-188405","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-188405/88273EF278C7FAA3ED6804B44E1DDD38AB0DA97D6E45BC7EF4801978A2634B24/11/ja"
"特開2014-185913","特願2013-060263","2013/03/22","2014/10/02","吸収液に含まれる熱安定性塩の量を分析する方法および被処理ガスから二酸化炭素を回収する方法","三菱日立パワーシステムズ株式会社","B01D53/14,102,B01D53/14,103,B01D53/34,135@Z,C01B31/20@B,G01N31/00@Z,G01N31/16@Z,B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/73,B01D53/75,B01D53/78,B01D53/79,B01D53/96,C01B32/50","(57)【要約】      （修正有）
【課題】ボイラなどの燃焼排ガスから二酸化炭素を回収<BR>するために使用した吸収液に含まれる熱安定性塩の量を<BR>簡便且つ迅速に分析する方法およびボイラなどの燃焼排<BR>ガスから二酸化炭素を回収する方法を提供する。
【解決手段】二酸化炭素、アルカノールアミンおよび熱<BR>安定性塩を含有する吸収液に、吸収液に含まれる二酸化<BR>炭素の当量以上の量の鉱酸を添加して二酸化炭素を追い<BR>出し、アルカリ水溶液を用いて中和滴定し、次いで、中<BR>和に要したアルカリの当量から、添加した鉱酸の当量を<BR>差し引くことを含む方法で吸収液に含まれる熱安定性塩<BR>の量を算定し、算定された熱安定性塩の量と予め設定し<BR>た所定値とを対比し、その対比結果に基づいて、再生さ<BR>れたCO2リーン吸収液の一部をリクレーミングして熱安<BR>定性塩を除去する工程(V)の開始および停止を判断する<BR>ことによって被処理ガス中の二酸化炭素を回収すること<BR>ができる。
【選択図】図１
","特開2014-185913","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-185913/A8D5AE542CCB6904DFDB3C2711C67923F3B734B7D71A8CE65A1B24DAFB4B5B2E/11/ja"
"特開2014-181162","特願2013-058076","2013/03/21","2014/09/29","二酸化炭素回収装置","株式会社日立製作所","B01D53/04@F,B01D53/04@G,B01D53/04@Z,B01D53/14@A,C01B31/20@B,B01D53/04,B01D53/04,220,B01D53/04,230,B01D53/14,100,C01B32/50","(57)【要約】
【課題】二酸化炭素捕捉剤の再生工程で二酸化炭素回収<BR>塔内に流通させる再生用ガスの使用量を低減し、二酸化<BR>炭素捕捉剤の再生率を向上する二酸化炭素回収装置を提<BR>供する。
【解決手段】二酸化炭素捕捉剤を内包する二酸化炭素回<BR>収塔に、二酸化炭素含有ガスを供給する二酸化炭素含有<BR>ガス流路１０２と、二酸化炭素を除去したガスを回収す<BR>る二酸化炭素除去ガス回収流路１０３と、再生用ガスを<BR>導入する再生用ガス流路１０４と、二酸化炭素と再生用<BR>ガスを含むガスを回収する二酸化炭素及び再生用ガス回<BR>収流路１０５と、回収した二酸化炭素及び再生用ガスを<BR>分離する二酸化炭素と再生用ガスの分離手段１０９と、<BR>二酸化炭素捕捉剤を加熱する熱源を供給する熱媒流路１<BR>０７と、二酸化炭素回収塔内の温度を測定する温度検出<BR>器７０と、熱媒及び再生用ガスの流通を制御する制御装<BR>置１１２をそれぞれ備えた二酸化炭素回収装置。
【選択図】図１Ｂ
","特開2014-181162","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-181162/AE6BF9C265AA3500FF4E66380BA1E5C5A3CC57309F69CED5A23F515BC0D85768/11/ja"
"特開2014-171932","特願2013-044774","2013/03/06","2014/09/22","二酸化炭素の除去方法及び除去装置","三菱日立パワーシステムズ株式会社","B01D53/14,102,B01D53/14,103,B01D53/14,B01D53/34,125@K,B01D53/34,130@D,B01D53/34,134@A,B01D53/34,135@Z,B01D53/14,210,B01D53/14,220,B01D53/50,270,B01D53/56,200,B01D53/62,B01D53/68,100,B01D53/75,B01D53/76,B01D53/78,B01D53/96","(57)【要約】
【課題】被処理ガス中の窒素酸化物に起因する吸収液の<BR>性能低下を抑制すること。
【解決手段】酸素、二酸化炭素のほか少なくとも窒素酸<BR>化物を含有する被処理ガスを吸収塔１３内でアルカノー<BR>ルアミンと水を含む吸収液と接触させて該吸収液に二酸<BR>化炭素を吸収させ、この二酸化炭素を吸収した吸収液を<BR>再生塔１５内に導いて加熱することにより該吸収液から<BR>二酸化炭素を脱離させ、この二酸化炭素が脱離した吸収<BR>液を吸収塔１３に戻して再循環させる被処理ガス中の二<BR>酸化炭素の除去方法において、二酸化炭素を脱離して吸<BR>収塔１３に戻される前の吸収液にアルカリ金属元素の水<BR>酸化物を添加すること。
【選択図】図１
","特開2014-171932","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-171932/2D1A78E65F2BD8B8312CF755513ACDC2A4A113312C6FBC7881AC9AF909C11870/11/ja"
"特表2016-515930","特願2016-502982","2014/03/14","2014/09/18","排ガスからの汚染物質の再生回収","メックス・インコーポレイテッド","B01D53/50,260,B01D53/14,210,B01D53/62,B01D53/14,220,B01D53/56,200,B01D53/52,220,B01D53/68,120,B01D53/58,B01D53/78,B01D53/75,B01D53/96","(57)【要約】
  汚染物質ガスは、タンデムに動作する２つの吸収及び<BR>ストリッピング回路において供給ガスから除去される。<BR>ガスは、最初に、濃厚ガス吸収器を通過し、汚染物質ガ<BR>スが濃厚液ストリッパにおいてストリップされる濃厚吸<BR>収液を生成する。濃厚ガス吸収器を出る希薄ガスは、希<BR>薄ガス吸収器を通過し、汚染物質ガスが希薄液ストリッ<BR>パにおいてストリップされる希薄吸収液を生成する。そ<BR>れぞれのストリッパを出る再生した吸収媒体は、それぞ<BR>れの吸収器へ再循環される。
","特表2016-515930","","特許6912197","拒絶2019-003071","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-515930/40F5A17A21474F87E1ACD22A101E1B718180878B3D8AA5A5B2BEC39B48FF47CA/11/ja"
"特表2016-516677","特願2015-561841","2014/03/11","2014/09/18","金属有機フレームワーク、その製造および使用","ユーティーアイ　リミテッド　パートナーシップ","C07F3/06,C07D249/08,B01D53/62,B01D53/04,B01J20/28@Z,B01D53/81,B01J20/30,B01J20/22@A,B01D53/82,B01D53/96","(57)【要約】
ＣＯ２を吸着するために特に有用な金属有機フレームワーク（ＭＯＦ）材料。さらに具体<BR>的には、ＭＯＦは孔を有し、亜鉛イオンとオキサレートとシクロアゾカルビル化合物とを<BR>含む。好ましいシクロアゾカルビル化合物は１，２，４－トリアゾレートである。多孔性<BR>ＭＯＨを作製する方法およびＣＯ２を吸着するために多孔性ＭＯＨを使用する方法。実施<BR>例は、ガス、特に二酸化炭素を吸着することができ、そして窒素を吸着するよりも多く二<BR>酸化炭素を吸着することが示された特定の化合物を記載する。この化合物は、熱的に安定<BR>であり、炭素捕捉剤としてのその使用可能性が確立されていることも示されている。
","特表2016-516677","","特許6586366","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-516677/B412DA103DAD840A371095A284FD0B1486A65CFF16BC336B02B946307A5A2F0A/11/ja"
"特開2014-168774","特願2014-011328","2014/01/24","2014/09/18","アミン添加剤含有アミン溶媒溶液組成物","ハンツマン　ペトロケミカル　エルエルシー","B01D53/14,102,B01D53/34,118@D,B01D53/34,118@E,B01D53/34,121@B,B01D53/34,127@B,B01D53/34,135@Z,C07C211/14,C07C217/08,B01D53/14,210,B01D53/40,200,B01D53/40,220,B01D53/48,100,B01D53/52,220,B01D53/62","(57)【要約】
【課題】  液体または気体供給材料流れから酸性ガスを<BR>吸収させるのに使用して有用な新規のアミン溶媒溶液組<BR>成物が望まれる。
【解決手段】  アミノエチルエタノールアミン、テトラ<BR>エチレンペンタミン、ジメチルアミノプロピルアミンお<BR>よびポリオキシアルキレンアミンの中の１種以上から選<BR>択されるアミン添加剤；モノエタノールアミン、ジエタ<BR>ノールアミン、トリエタノールアミン、ジメチルエタノ<BR>ールアミン、Ｎ－メチルジエタノールアミン、モノメチ<BR>ルエタノールアミン、２－（２－アミノエトキシ）エタ<BR>ノール、アミノエチルエタノールアミン、ジイソプロパ<BR>ノールアミン、ピペラジンおよびこれらの誘導体の中の<BR>１種以上から選択されるアミン溶媒溶液；および水を含<BR>有して成る組成物が提供される。
【選択図】  図１
","特開2014-168774","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-168774/E44DAB11B4C33B5FA2F0E73DE932B789AB1C6A3738E9FAD5238294CD934E3A49/11/ja"
"再表2014/136599","特願2015-504244","2014/02/24","2014/09/12","ＣＯ２回収システム及びＣＯ２回収方法","三菱重工業株式会社","B01D53/62,B01D61/44,500,C02F1/52@Z,B01D53/14,220,C02F1/42@E,C02F1/04@C,B03C3/16@Z,C02F1/46,103,B01D1/00@Z,B01J41/12,B01D53/78,C02F1/02@A,B03C3/02@Z,B01D53/64,B01D53/64,100,B01D53/48,B01D53/46,B01D53/68,200,B01D53/73,B01D53/75,B01D53/79,B01D53/96,C02F1/469","(57)【要約】
  このＣＯ２回収システムは、前処理装置で処理した排<BR>ガスにＣＯ２吸収液を接触させ、排ガス中のＣＯ２をＣ<BR>Ｏ２吸収液に吸収させる吸収装置と、ＣＯ２吸収液から<BR>ＣＯ２を分離する再生装置と、吸収装置と再生装置の間<BR>でＣＯ２吸収液を循環させる吸収液循環経路と、吸収液<BR>循環経路で高濃度化する不純物を、吸収液循環経路で、<BR>及び／又は予め前処理装置で除去する不純物除去機構と<BR>を備える。
","WO2014/136599","","特許6101783","","再表2014/136599","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-136599/E99971BAD661AE946AC24A8DB34F6BCDB12E5E33A959402660547BDEE512A65E/19/ja"
"特開2014-161758","特願2013-032643","2013/02/21","2014/09/08","ＣＯ２及びＨ２Ｓを含むガスの回収システム及び方法","三菱重工業株式会社","B01D53/14@C,B01D53/14,103,C01B17/16@P,C01B31/18@B,C10K1/08,B01D53/14,200,B01D53/14,220,C01B31/20@B,B01D53/18,140,C01B32/40,C01B32/50","(57)【要約】
【課題】ＣＯ2及びＨ2Ｓを含むガスの回収システム及び<BR>方法を提供する。
【解決手段】  リッチ溶液供給ラインＬ1と、リーン溶<BR>液供給ラインＬ2との交差部Ａに介装され、吸収塔１３<BR>の塔底部１３ｃから抜き出したＣＯ2及びＨ2Ｓを吸収し<BR>た吸収液（リッチ溶液１２Ａ）と再生吸収液(リーン溶<BR>液１２Ｂ)とを熱交換する第１の熱交換器１６と、セミ<BR>リッチ溶液供給ラインＬ3と、リーン溶液供給ラインか<BR>ら分岐部Ｃで分岐した分岐ラインＬ4との交差部Ｂに介<BR>装され、吸収塔の塔中段近傍から抜き出したＣＯ2及び<BR>Ｈ2Ｓを吸収したセミリッチ溶液１２Ｃとリーン溶液１<BR>２Ｂとを熱交換する第２の熱交換器１７と、熱交換後の<BR>リーン溶液を供給する分岐ラインＬ4をリーン溶液供給<BR>ラインＬ2と合流させる合流部Ｄと、前記リーン溶液供<BR>給ラインＬ2に介装され、リーン溶液１２Ｂの分配量を<BR>調整する流量調整弁３１と、を具備する。
【選択図】図１
","特開2014-161758","","特許5995746","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2014-161758/A4F4F08E7128B7AE37422B84FD43D602B18464B75AAC9999CB008BCD480FAFCB/11/ja"
