"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特表2013-501608","特願2012-524229","2010/08/11","2011/02/17","ＣＯ２及び／又はＨ２Ｓを含む気体からＣＯ２及び／又はＨ２Ｓを除去するための吸収剤組成物及び方法","シエル・インターナシヨネイル・リサーチ・マーチヤツピイ・ベー・ウイ","B01D53/14,102,B01D53/14,103,B01D53/34,127@B,B01D53/34,135@Z,B01J19/00@A,E21B43/00@A,B01D53/14,210,B01D53/14,220,B01D53/52,220,B01D53/62,B01D53/78,B01D53/96","(57)【要約】
  ポリアミン、モノアミン、及び水を含み；ポリアミン<BR>が、３～５個のアミン官能基を有するポリアミンを含み<BR>、２００ｇ／モル未満の分子量を有し；モノアミンが第<BR>３級モノアミンを含み；そして、３～５個のアミン官能<BR>基を有するポリアミンと第３級モノアミンとの重量比が<BR>１：１より大きい、気体からＣＯ２及び／又はＨ２Ｓを<BR>除去するための吸収剤組成物。かかる吸収剤組成物を用<BR>いる方法、並びにＣＯ２及び／又はＨ２Ｓを含む３～５<BR>個のアミン官能基を有するポリアミンからのＣＯ２及び<BR>／又はＨ２Ｓの除去を促進する促進剤としての第３級モ<BR>ノアミンの使用。
【選択図】  図１
","特表2013-501608","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-501608/8F14674376FC5AC07564AF5AEE4208093F7AB82764F8834831D82A3A290E4582/11/ja"
"特開2011-025241","特願2010-184832","2010/08/20","2011/02/10","炭酸塩および／または炭酸水素塩鉱物の同時生成による廃棄物流からの二酸化炭素の除去","ジョーンズ　ジョー　デイヴィッド","B01D53/18@A,B01D53/34,125@A,B01D53/34,130@D,B01D53/34,135@Z,B01D53/34,136@A,C01B31/20@Z,C25B1/46,B01D53/18,110,B01D53/50,200,B01D53/56,200,B01D53/62,B01D53/64,100,B01D53/78,B01D53/92,215,B01D53/92,224,B01D53/92,240,B01D53/92,250,B01D53/92,331,B01D53/96,C01B32/50","(57)【要約】      （修正有）
【課題】ガス流から二酸化炭素および他の汚染物質を除<BR>去するための装置および方法を提供する。
【解決手段】水酸化物を水性混合物中に得る段階、およ<BR>び水酸化物をガス流と混合して、炭酸塩および／または<BR>炭酸水素塩を製造する段階を含む。装置のいくつかは、<BR>水酸化物を提供するための電気分解チャンバ１０２およ<BR>び水酸化物を、二酸化炭素を含むガス流と混合して、炭<BR>酸塩および／または炭酸水素塩を含む混和物を形成する<BR>ための混合機２００を含む。
【選択図】図６
","特開2011-025241","","特許5959141","拒絶2014-023175","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2011-025241/0187B1C5DDB6E1ABBDD4E6F696B4AA097FC2753A6CB2804354B2175D741D88EE/11/ja"
"特開2011-025201","特願2009-175724","2009/07/28","2011/02/10","二酸化炭素の吸収方法、並びに、その吸収方法を利用したクラスレートハイドレートの製造方法","学校法人日本大学","B01D53/14,102,B01D53/34,135@Z,B01J19/00@A,B01D53/14,210,B01D53/62,B01D53/78","(57)【要約】
【課題】本発明は、従来用いられたアミン等の溶液に代替する液体を用いた二酸化炭素の<BR>吸収方法を提供することを目的とする。
【解決手段】本発明は、加圧条件下にシリコンオイルと二酸化炭素のガスとを共存させて<BR>、前記シリコンオイルを攪拌しながら、前記シリコンオイルに前記二酸化炭素を吸収する<BR>、二酸化炭素の吸収方法を提供する。
【選択図】なし
","特開2011-025201","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2011-025201/D57D0F5EE091A92C6A012630317048A648AC08E090256D3018787A1F6FCB3057/11/ja"
"特開2011-025117","特願2009-171672","2009/07/23","2011/02/10","焼却炉からの焼却灰の処理装置および処理方法","日立造船株式会社","B01D53/34,118@Z,B01D53/34,135@Z,B09B3/00,304@G,B09B3/00,B01D53/40,B01D53/62,B01D53/78,B01D53/79,B01D53/81,B01D53/96,B09B3/80,B09B101:30","(57)【要約】
【課題】家庭から排出されたごみや産業廃棄物などを焼<BR>却するための焼却炉で発生した焼却灰に含まれる資源を<BR>効果的に回収できるようにするとともに、同焼却炉で発<BR>生した二酸化炭素を固定化できるようにする。
【解決手段】焼却炉からの焼却灰の処理装置である。焼<BR>却炉１で発生した焼却灰を用いて、ナトリウムとカリウ<BR>ムと塩素とを含有する第１の温度の水溶液を作り出す灰<BR>反応装置１２と、水溶液の温度を第１の温度よりも低温<BR>の第２の温度に低下させて塩化カリウムを生成分離させ<BR>る冷却晶析装置１６と、水溶液と焼却炉１で発生した二<BR>酸化炭素含有ガスとを反応させて炭酸水素ナトリウムを<BR>生成分離させる吸収塔１１と、冷却晶析装置１６および<BR>吸収塔１１で塩化カリウムおよび炭酸水素ナトリウムを<BR>生成分離させた後の液を灰反応装置１２に戻すための戻<BR>し手段１３とを有する。
【選択図】図１
","特開2011-025117","","特許5072919","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2011-025117/961AA6E51A477E5BE0021AA3FAEAD96B2D797B54CC1169EE1BD3A13129E4D8A4/11/ja"
"特開2011-025100","特願2007-303559","2007/11/22","2011/02/10","高圧ガスから二酸化炭素を回収する方法及び水性組成物","公益財団法人地球環境産業技術研究機構","B01D53/14,102,B01D53/14,103,C01B31/20@B,B01D53/14,210,B01D53/14,220,C01B32/50","(57)【要約】
【課題】高圧ガスからの二酸化炭素除去方法において、従来に比べ、単位吸収液量当たり<BR>の二酸化炭素吸収量、及び実ローディング量を増加させ、かつ二酸化炭素脱離に必要な熱<BR>量を低減させること。
【解決手段】本発明のＣＯ２回収用水性組成物は、
（ｉ）１～４個の窒素原子を有し、１～１０個の酸素原子を有していてもよい５～１４員<BR>環の飽和複素環
［当該飽和複素環が有する窒素原子上には、水酸基を有することのある炭素数１～４のア<BR>ルキル基が置換しており、さらに当該飽和複素環上には、水酸基を有することのある炭素<BR>数１～４のアルキル基が置換していてもよい。］及び
  （ｉｉ）１～４個の窒素原子を有する５～１４員環の不飽和複素環
［当該不飽和複素環上には、水酸基を有することのある炭素数１～４のアルキル基及び／<BR>又は当該アルキル基を有し得るアミノ基が置換していてもよい。］
を合計１０～６０質量％含む。
【選択図】なし
","特開2011-025100","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2011-025100/49D3C4E7DFB4643322E894E5ADB02D91C4D538FEB5B034651CD1D61281A2BD6A/11/ja"
"再表2011/013332","特願2011-524648","2010/07/22","2011/02/03","二酸化炭素分離方法及び装置","川崎重工業株式会社","B01D53/14@A,B01D53/34,135@Z,B01J20/22@A,B01J20/34@H,C01B31/20@B,B01D53/14,100,B01D53/62,B01D53/81,B01D53/82,B01D53/96,C01B32/50","(57)【要約】
  稼働中に蒸散するアミン化合物を回収して二酸化炭素<BR>吸着材に再担持することにより、二酸化炭素吸着能を長<BR>期間維持し得る二酸化炭素分離方法及び装置を提供する<BR>。二酸化炭素吸着材２を充填した吸着材充填槽１にアミ<BR>ン回収装置１１とアミン水溶液調合装置１４とを接続し<BR>、稼働中に二酸化炭素吸着材２から蒸散したアミン化合<BR>物をアミン回収装置１１によりアミン水溶液調合装置１<BR>４に回収し、回収したアミン化合物を供給ライン７を介<BR>して二酸化炭素吸着材２に再担持させる。
","WO2011/013332","","特許5571085","","再表2011/013332","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2011-013332/42DFCBCB7ED158674E5F39A4752EA1999A9503CC074E8E203A5C203C180A3F03/19/ja"
"特表2013-500333","特願2012-522824","2010/04/01","2011/02/03","二酸化炭素吸収剤及び使用方法","ゼネラル・エレクトリック・カンパニイ","B01D53/14,102,B01D53/34,135@Z,B01D53/34,C07F7/18@S,C07F7/18@X,C07F7/18@M,B01D53/14,210,B01D53/62,B01D53/78","(57)【要約】
  一態様では、本発明は、構造Ｉ、ＩＩ、ＩＩＩ、ＩＶ又はＶの少なくともいずれかを有<BR>するアミノ－シロキサン組成物を提供し、本組成物は、発電所燃焼排ガスのようなガス流<BR>からの二酸化炭素の捕獲に有効である。さらに、本発明は、アミノ－シロキサン組成物の<BR>製造方法を提供する。二酸化炭素と反応して二酸化炭素の付加体を形成する化学種として<BR>本発明のアミノ－シロキサン組成物を用いてプロセス流中の二酸化炭素の量を低減する方<BR>法も提供する。本発明のアミノ－シロキサン組成物と二酸化炭素との反応は可逆的であり<BR>、したがって、本発明の方法は上記組成物を複数サイクルで使用することができる。
【選択図】  なし
","特表2013-500333","","特許5777618","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-500333/F448B0BBF8235D998E191CC8870D4B6816CF5AAF6D63F99B77DFBD2E3A095856/11/ja"
"特表2013-500382","特願2012-522870","2010/07/09","2011/02/03","重炭化水素及び酸性ガスを炭化水素ガス流から除去するためのシステム及び方法","エクソンモービル　アップストリーム　リサーチ　カンパニー","B01D53/04@B,B01D53/04@G,B01D53/14,102,B01J20/18@B,B01J20/34@F,C07C7/04,C07C7/12,C07C9/04,C10L3/00@B,C10L3/10,F25J3/02@B,F25J3/08,B01D53/04,230,B01D53/047,B01D53/14,210","(57)【要約】
  酸性ガスをサワーガス流から除去するためのシステム<BR>が提供される。そのシステムは酸性ガス除去システム及<BR>び重炭化水素除去システムを含む。酸性ガス除去システ<BR>ムはサワーガス流を受け、サワーガス流を主としてメタ<BR>ンを含むオーバーヘッドガス流、及び主として二酸化炭<BR>素の如き酸性ガスを含むボトム酸性ガス流に分離する。<BR>重炭化水素除去システムは酸性ガス除去システムの上流<BR>もしくは下流又はその両方に置かれてもよい。重炭化水<BR>素除去システムはガス流を受け、ガス流を重炭化水素を<BR>含む第一の流体流及びその他の成分を含む第二の流体流<BR>に分離する。第二の流体流の成分はガス流の組成に依存<BR>するであろう。種々の型の重炭化水素除去システムが利<BR>用されてもよい。
【選択図】図１
","特表2013-500382","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-500382/6E172E34A575491BE71CF7DFD9C6E1B18A2D4EDC1E0AC2026187CBD4F0044B33/11/ja"
"特表2013-500152","特願2012-521909","2010/07/29","2011/02/03","イオン性液体","コモンウェルス　サイエンティフィック　アンドインダストリアル　リサーチ　オーガナイゼーション","B01D53/14,102,B01D53/14,103,B01D53/34,125@M,B01D53/34,125@N,B01D53/34,127@A,B01D53/34,127@B,B01D53/34,130@D,B01D53/34,132@Z,B01D53/34,135@A,B01D53/34,135@Z,C07F3/02@Z,C07F3/04,C07F3/08,C07F5/06@E,C07F13/00@A,C07F15/02,B01D53/14,210,B01D53/14,220,B01D53/50,200,B01D53/50,260,B01D53/52,210,B01D53/52,220,B01D53/56,200,B01D53/60,B01D53/62,B01D53/62,100,B01D53/78,B01D53/79,B01D53/96","(57)【要約】
  二酸化炭素、硫化水素、硫黄酸化物、窒素酸化物および一酸化炭素からなる群から選択<BR>される1種または複数種のガスを流体から吸収する方法であって、選択されたガスを含有<BR>する流体と、以下の成分:1種または複数種のアニオン、1種または複数種の金属種、およ<BR>び場合により1種または複数種の有機カチオン、および場合により1種または複数種のリガ<BR>ンドを含むイオン性液体吸収剤であって、吸収剤が前記方法の作動する温度および圧力で<BR>液体状態であるように吸収剤各成分が選択される、イオン性液体吸収剤とを提供するステ<BR>ップと、選択されたガスが金属種と相互作用するように、流体とイオン性液体吸収剤とを<BR>接触させるステップと、選択されたガスの少なくとも一部を吸収したイオン性液体を捕集<BR>するステップとを含む方法。
","特表2013-500152","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2013-500152/74FA924B5EB677D0E710BC6F1857EF6DB5C2742D30C18013284809F57C32C6CC/11/ja"
"特開2011-020090","特願2009-169322","2009/07/17","2011/02/03","二酸化炭素の回収システム及び方法","三菱重工業株式会社","B01D53/14,103,B01D53/34,135@Z,C01B31/20@Z,F01K17/02,F23J15/00@J,B01D53/14,220,B01D53/62,B01D53/78,B01D53/96,C01B32/50","(57)【要約】
【課題】ボイラやスチームタービンの運転負荷変動があ<BR>っても、二酸化炭素吸収液の再生を確実に行うことがで<BR>きる二酸化炭素の回収システム及び方法を提供する。
【解決手段】高圧、中圧、低圧タービンと、これらを駆<BR>動する蒸気を発生させるボイラ１５と、ボイラからの燃<BR>焼排ガス１６中の二酸化炭素を二酸化炭素吸収液により<BR>除去する吸収塔１８と、吸収液を再生する再生塔１９と<BR>からなる二酸化炭素回収装置と、低圧タービン１３の入<BR>口から蒸気１４Ｌを抜出し、抜出蒸気１４Ｌを用いて動<BR>力を回収する第１の補助タービン２２Ｌと、第１の補助<BR>タービンからの排出蒸気２３Ｌを用いて、再生塔のリボ<BR>イラ２４に加熱源として供給する第１の蒸気送給ライン<BR>２５Ｌと、ボイラの運転負荷変動に対応して、リボイラ<BR>２４に供給する排出蒸気の圧力をリボイラ最適圧力の許<BR>容値となるように維持しつつ第１の補助タービン２２Ｌ<BR>を駆動する制御を行う制御装置とを備える。
【選択図】図１
","特開2011-020090","","特許5484811","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2011-020090/2D5957E05EEBE3F55D6EF8A7D1D8AF7727C19266A01587CEA0602FB5461BA2C8/11/ja"
